id,name,sport,year,brand,setName,source,searchText,displayName
58443,Hardwood Heroes NBA Medallions,Basketball,Unknown,Unknown,Hardwood Heroes NBA Medallions,getcardbase,basketball unknown unknown hardwood heroes nba medallions,Basketball Unknown Unknown Hardwood Heroes NBA Medallions
83359,Upper Deck Oklahoma City Thunder,Unknown,Unknown,Upper Deck,Oklahoma City Thunder,getcardbase,unknown unknown upper deck oklahoma city thunder,Unknown Unknown Upper Deck Oklahoma City Thunder
58508,Topps Jet Blue Los Angeles Clippers,Baseball,Unknown,Topps,Jet Blue Los Angeles Clippers,getcardbase,baseball unknown topps jet blue los angeles clippers,Baseball Unknown Topps Jet Blue Los Angeles Clippers
84171,Panini Rookies & Stars Longevity,Multi-Sport,Unknown,Panini,Rookies & Stars Longevity,getcardbase,multi-sport unknown panini rookies & stars longevity,Multi-Sport Unknown Panini Rookies & Stars Longevity
527143,Premier Sports Card Creation - 1950s Footballing Favourites Series 2,Football,1950,Unknown,Premier Sports Card Creation - 1950sing Favourites Series 2,getcardbase,football 1950 unknown premier sports card creation - 1950sing favourites series 2,Football 1950 Unknown Premier Sports Card Creation - 1950sing Favourites Series 2
3822369,JOGO CFL Alumni Series 45,Unknown,Unknown,Unknown,JOGO CFL Alumni Series 45,getcardbase,unknown unknown unknown jogo cfl alumni series 45,Unknown Unknown Unknown JOGO CFL Alumni Series 45
84098,Panini Playoff Contenders,Multi-Sport,Unknown,Panini,Playoff Contenders,getcardbase,multi-sport unknown panini playoff contenders,Multi-Sport Unknown Panini Playoff Contenders
84632,Playoff National Treasures,Unknown,Unknown,Unknown,Playoff National Treasures,getcardbase,unknown unknown unknown playoff national treasures,Unknown Unknown Unknown Playoff National Treasures
89483,Upper Deck Exquisite,Unknown,Unknown,Upper Deck,Exquisite,getcardbase,unknown unknown upper deck exquisite,Unknown Unknown Upper Deck Exquisite
136767,Semic Collections Wien-96,Unknown,Unknown,Unknown,Semic Collections Wien-96,getcardbase,unknown unknown unknown semic collections wien-96,Unknown Unknown Unknown Semic Collections Wien-96
82689,Koulan NBA Showtime Chinese Playing Cards,Basketball,Unknown,Unknown,Koulan NBA Showtime Chinese Playing Cards,getcardbase,basketball unknown unknown koulan nba showtime chinese playing cards,Basketball Unknown Unknown Koulan NBA Showtime Chinese Playing Cards
82951,NBA Legends Chinese Playing Cards,Basketball,Unknown,Unknown,NBA Legends Chinese Playing Cards,getcardbase,basketball unknown unknown nba legends chinese playing cards,Basketball Unknown Unknown NBA Legends Chinese Playing Cards
114844,Topps Chrome Traded & Rookies,Baseball,Unknown,Topps,Chrome Traded & Rookies,getcardbase,baseball unknown topps chrome traded & rookies,Baseball Unknown Topps Chrome Traded & Rookies
528713,NRMA Insurance Western Sydney Wanderers,Unknown,Unknown,Unknown,NRMA Insurance Western Sydney Wanderers,getcardbase,unknown unknown unknown nrma insurance western sydney wanderers,Unknown Unknown Unknown NRMA Insurance Western Sydney Wanderers
114831,Topps Updates & Highlights,Baseball,Unknown,Topps,Updates & Highlights,getcardbase,baseball unknown topps updates & highlights,Baseball Unknown Topps Updates & Highlights
530089,Tickets West Spokane Chiefs 25th Anniversary Player Magnets WHL,Unknown,Unknown,Unknown,Tickets West Spokane Chiefs 25th Anniversary Player Magnets WHL,getcardbase,unknown unknown unknown tickets west spokane chiefs 25th anniversary player magnets whl,Unknown Unknown Unknown Tickets West Spokane Chiefs 25th Anniversary Player Magnets WHL
114580,Bleachers 23 Karat Gold Foil Sculptured,Unknown,Unknown,Unknown,Bleachers 23 Karat Gold Foil Sculptured,getcardbase,unknown unknown unknown bleachers 23 karat gold foil sculptured,Unknown Unknown Unknown Bleachers 23 Karat Gold Foil Sculptured
530152,Toronto Maple Leafs,Unknown,Unknown,Leaf,Toronto Maple s,getcardbase,unknown unknown leaf toronto maple s,Unknown Unknown Leaf Toronto Maple s
115194,Pacific Cards & Comics Series III (unlicensed),Unknown,Unknown,Unknown,Pacific Cards & Comics Series III (unlicensed),getcardbase,unknown unknown unknown pacific cards & comics series iii (unlicensed),Unknown Unknown Unknown Pacific Cards & Comics Series III (unlicensed)
116542,Star Bo Jackson,Unknown,Unknown,Unknown,Star Bo Jackson,getcardbase,unknown unknown unknown star bo jackson,Unknown Unknown Unknown Star Bo Jackson
116671,Upper Deck Goodwin Champions,Unknown,Unknown,Upper Deck,Goodwin Champions,getcardbase,unknown unknown upper deck goodwin champions,Unknown Unknown Upper Deck Goodwin Champions
122179,Press Pass Redline,Unknown,Unknown,Unknown,Press Pass Redline,getcardbase,unknown unknown unknown press pass redline,Unknown Unknown Unknown Press Pass Redline
114968,Panini Playbook,Multi-Sport,Unknown,Panini,Playbook,getcardbase,multi-sport unknown panini playbook,Multi-Sport Unknown Panini Playbook
116840,Pacific Omega,Unknown,Unknown,Unknown,Pacific Omega,getcardbase,unknown unknown unknown pacific omega,Unknown Unknown Unknown Pacific Omega
117902,Panini UEFA Champions League Adrenalyn XL,Multi-Sport,Unknown,Panini,UEFA Champions League Adrenalyn XL,getcardbase,multi-sport unknown panini uefa champions league adrenalyn xl,Multi-Sport Unknown Panini UEFA Champions League Adrenalyn XL
124210,Upper Deck Collectibles Tiger Woods Masters Champion,Unknown,Unknown,Upper Deck,Collectibles Tiger Woods Masters Champion,getcardbase,unknown unknown upper deck collectibles tiger woods masters champion,Unknown Unknown Upper Deck Collectibles Tiger Woods Masters Champion
116245,Select Rookie/Traded,Unknown,Unknown,Unknown,Select Rookie/Traded,getcardbase,unknown unknown unknown select rookie/traded,Unknown Unknown Unknown Select Rookie/Traded
115867,Upper Deck MLS,Unknown,Unknown,Upper Deck,MLS,getcardbase,unknown unknown upper deck mls,Unknown Unknown Upper Deck MLS
126122,Panini Football Sticker Collection,Football,Unknown,Panini,Football Sticker Collection,getcardbase,football unknown panini football sticker collection,Football Unknown Panini Football Sticker Collection
114630,Topps Heritage Chrome WWE,Baseball,Unknown,Topps,Heritage Chrome WWE,getcardbase,baseball unknown topps heritage chrome wwe,Baseball Unknown Topps Heritage Chrome WWE
116378,TriStar PROjections,Unknown,Unknown,Unknown,TriStar PROjections,getcardbase,unknown unknown unknown tristar projections,Unknown Unknown Unknown TriStar PROjections
119121,Star Wade Boggs,Unknown,Unknown,Unknown,Star Wade Boggs,getcardbase,unknown unknown unknown star wade boggs,Unknown Unknown Unknown Star Wade Boggs
115155,Panini LaLiga Santander Este Stickers,Multi-Sport,Unknown,Panini,LaLiga Santander Este Stickers,getcardbase,multi-sport unknown panini laliga santander este stickers,Multi-Sport Unknown Panini LaLiga Santander Este Stickers
115482,Standard Biscuit,Unknown,Unknown,Unknown,Standard Biscuit,getcardbase,unknown unknown unknown standard biscuit,Unknown Unknown Unknown Standard Biscuit
115957,Rize,Unknown,Unknown,Unknown,Rize,getcardbase,unknown unknown unknown rize,Unknown Unknown Unknown Rize
119575,Donruss Team Heroes,Unknown,Unknown,Donruss,Team Heroes,getcardbase,unknown unknown donruss team heroes,Unknown Unknown Donruss Team Heroes
114704,Topps Performance,Baseball,Unknown,Topps,Performance,getcardbase,baseball unknown topps performance,Baseball Unknown Topps Performance
115543,Grandstand Midwest League Top Prospects,Unknown,Unknown,Unknown,Grandstand Midwest League Top Prospects,getcardbase,unknown unknown unknown grandstand midwest league top prospects,Unknown Unknown Unknown Grandstand Midwest League Top Prospects
115806,Topps On Demand Rookie Year in Review,Baseball,Unknown,Topps,On Demand Rookie Year in Review,getcardbase,baseball unknown topps on demand rookie year in review,Baseball Unknown Topps On Demand Rookie Year in Review
119544,Donruss Fan Club,Unknown,Unknown,Donruss,Fan Club,getcardbase,unknown unknown donruss fan club,Unknown Unknown Donruss Fan Club
126051,Leaf Best of Football,Football,Unknown,Leaf,Best of,getcardbase,football unknown leaf best of,Football Unknown Leaf Best of
136754,Upper Deck Frito Lays,Unknown,Unknown,Upper Deck,Frito Lays,getcardbase,unknown unknown upper deck frito lays,Unknown Unknown Upper Deck Frito Lays
127270,SkyBox AAA,Unknown,Unknown,Skybox,AAA,getcardbase,unknown unknown skybox aaa,Unknown Unknown Skybox AAA
128350,Bumble Bee Miami Hurricanes,Unknown,Unknown,Unknown,Bumble Bee Miami Hurricanes,getcardbase,unknown unknown unknown bumble bee miami hurricanes,Unknown Unknown Unknown Bumble Bee Miami Hurricanes
114745,Panini Instant NBA,Basketball,Unknown,Panini,Instant NBA,getcardbase,basketball unknown panini instant nba,Basketball Unknown Panini Instant NBA
128143,Heads & Tails SB XXVII,Unknown,Unknown,Unknown,Heads & Tails SB XXVII,getcardbase,unknown unknown unknown heads & tails sb xxvii,Unknown Unknown Unknown Heads & Tails SB XXVII
111621,Leaf Naltional Exclusive Andrew Wiggins Rookie,Unknown,Unknown,Leaf,Naltional Exclusive Andrew Wiggins Rookie,getcardbase,unknown unknown leaf naltional exclusive andrew wiggins rookie,Unknown Unknown Leaf Naltional Exclusive Andrew Wiggins Rookie
115840,Leaf Pete Rose Charlie Hustle Edition,Unknown,Unknown,Leaf,Pete Rose Charlie Hustle Edition,getcardbase,unknown unknown leaf pete rose charlie hustle edition,Unknown Unknown Leaf Pete Rose Charlie Hustle Edition
114753,Donruss Opening Day,Unknown,Unknown,Donruss,Opening Day,getcardbase,unknown unknown donruss opening day,Unknown Unknown Donruss Opening Day
118155,Holsum Miami Dolphins,Unknown,Unknown,Unknown,Holsum Miami Dolphins,getcardbase,unknown unknown unknown holsum miami dolphins,Unknown Unknown Unknown Holsum Miami Dolphins
120783,Upper Deck PowerDeck,Unknown,Unknown,Upper Deck,PowerDeck,getcardbase,unknown unknown upper deck powerdeck,Unknown Unknown Upper Deck PowerDeck
136764,Panini Nestlé France 98,Multi-Sport,Unknown,Panini,Nestlé France 98,getcardbase,multi-sport unknown panini nestlé france 98,Multi-Sport Unknown Panini Nestlé France 98
114774,Topps Five Star,Baseball,Unknown,Topps,Five Star,getcardbase,baseball unknown topps five star,Baseball Unknown Topps Five Star
116161,Topps 1952 Edition,Baseball,1952,Topps,1952 Edition,getcardbase,baseball 1952 topps 1952 edition,Baseball 1952 Topps 1952 Edition
125884,Topps On-Demand Mini,Baseball,Unknown,Topps,On-Demand Mini,getcardbase,baseball unknown topps on-demand mini,Baseball Unknown Topps On-Demand Mini
127365,Just Prospects,Unknown,Unknown,Unknown,Just Prospects,getcardbase,unknown unknown unknown just prospects,Unknown Unknown Unknown Just Prospects
116411,Action Packed WWF,Unknown,Unknown,Unknown,Action Packed WWF,getcardbase,unknown unknown unknown action packed wwf,Unknown Unknown Unknown Action Packed WWF
116534,Topps Ticket to Stardom,Baseball,Unknown,Topps,Ticket to Stardom,getcardbase,baseball unknown topps ticket to stardom,Baseball Unknown Topps Ticket to Stardom
116762,Upper Deck X,Unknown,Unknown,Upper Deck,X,getcardbase,unknown unknown upper deck x,Unknown Unknown Upper Deck X
118408,E98 Set of 30,Unknown,Unknown,Unknown,E98 Set of 30,getcardbase,unknown unknown unknown e98 set of 30,Unknown Unknown Unknown E98 Set of 30
125122,Black Friday Football,Football,Unknown,Unknown,Black Friday,getcardbase,football unknown unknown black friday,Football Unknown Unknown Black Friday
136992,Topps SuperChrome,Baseball,Unknown,Topps,SuperChrome,getcardbase,baseball unknown topps superchrome,Baseball Unknown Topps SuperChrome
115923,Upper Deck Florida Marlins,Unknown,Unknown,Upper Deck,Florida Marlins,getcardbase,unknown unknown upper deck florida marlins,Unknown Unknown Upper Deck Florida Marlins
121780,Pacific Coast Baseball News Babe Ruth Premium,Baseball,Unknown,Unknown,Pacific Coast News Babe Ruth Premium,getcardbase,baseball unknown unknown pacific coast news babe ruth premium,Baseball Unknown Unknown Pacific Coast News Babe Ruth Premium
126379,Rembrandt Ultra-Pro Promos,Unknown,Unknown,Unknown,Rembrandt Ultra-Pro Promos,getcardbase,unknown unknown unknown rembrandt ultra-pro promos,Unknown Unknown Unknown Rembrandt Ultra-Pro Promos
128377,Topps Debut,Baseball,Unknown,Topps,Debut,getcardbase,baseball unknown topps debut,Baseball Unknown Topps Debut
131032,Topps Bundesliga Match Attax Extra,Baseball,Unknown,Topps,Bundesliga Match Attax Extra,getcardbase,baseball unknown topps bundesliga match attax extra,Baseball Unknown Topps Bundesliga Match Attax Extra
114938,Panini Chronicles Draft Picks,Multi-Sport,Unknown,Panini,Chronicles Draft Picks,getcardbase,multi-sport unknown panini chronicles draft picks,Multi-Sport Unknown Panini Chronicles Draft Picks
116719,Upper Deck Phenomenal Beginning,Unknown,Unknown,Upper Deck,Phenomenal Beginning,getcardbase,unknown unknown upper deck phenomenal beginning,Unknown Unknown Upper Deck Phenomenal Beginning
118725,Panini Instant NBA Rising Stars,Basketball,Unknown,Panini,Instant NBA Rising Stars,getcardbase,basketball unknown panini instant nba rising stars,Basketball Unknown Panini Instant NBA Rising Stars
119475,Fleer 7 Eleven/Citgo The Performer,Unknown,Unknown,Fleer,7 Eleven/Citgo The Performer,getcardbase,unknown unknown fleer 7 eleven/citgo the performer,Unknown Unknown Fleer 7 Eleven/Citgo The Performer
121737,Cal League All-Stars,Unknown,Unknown,Unknown,Cal League All-Stars,getcardbase,unknown unknown unknown cal league all-stars,Unknown Unknown Unknown Cal League All-Stars
125309,Topps Chrome Traded and Rookies,Baseball,Unknown,Topps,Chrome Traded and Rookies,getcardbase,baseball unknown topps chrome traded and rookies,Baseball Unknown Topps Chrome Traded and Rookies
115546,Tristar Prospects Plus,Unknown,Unknown,Unknown,Tristar Prospects Plus,getcardbase,unknown unknown unknown tristar prospects plus,Unknown Unknown Unknown Tristar Prospects Plus
115000,Topps Platinum,Baseball,Unknown,Topps,Platinum,getcardbase,baseball unknown topps platinum,Baseball Unknown Topps Platinum
115129,Topps WWE Chrome,Baseball,Unknown,Topps,WWE Chrome,getcardbase,baseball unknown topps wwe chrome,Baseball Unknown Topps WWE Chrome
120346,In The Game Captain-C,Unknown,Unknown,Unknown,In The Game Captain-C,getcardbase,unknown unknown unknown in the game captain-c,Unknown Unknown Unknown In The Game Captain-C
121972,CMC,Unknown,Unknown,Unknown,CMC,getcardbase,unknown unknown unknown cmc,Unknown Unknown Unknown CMC
128463,Leaf Babe Ruth Collection,Unknown,Unknown,Leaf,Babe Ruth Collection,getcardbase,unknown unknown leaf babe ruth collection,Unknown Unknown Leaf Babe Ruth Collection
114877,Bowman Inception,Unknown,Unknown,Bowman,Inception,getcardbase,unknown unknown bowman inception,Unknown Unknown Bowman Inception
115894,Topps WWE SummerSlam,Baseball,Unknown,Topps,WWE SummerSlam,getcardbase,baseball unknown topps wwe summerslam,Baseball Unknown Topps WWE SummerSlam
120238,Hygrade All-Time Greats,Unknown,Unknown,Unknown,Hygrade All-Time Greats,getcardbase,unknown unknown unknown hygrade all-time greats,Unknown Unknown Unknown Hygrade All-Time Greats
121052,Upper Deck Star Rookies,Unknown,Unknown,Upper Deck,Star Rookies,getcardbase,unknown unknown upper deck star rookies,Unknown Unknown Upper Deck Star Rookies
122499,USA Baseball National Team,Baseball,Unknown,Unknown,USA National Team,getcardbase,baseball unknown unknown usa national team,Baseball Unknown Unknown USA National Team
131909,McDonald's Miami Dolphins,Unknown,Unknown,Unknown,McDonald's Miami Dolphins,getcardbase,unknown unknown unknown mcdonald's miami dolphins,Unknown Unknown Unknown McDonald's Miami Dolphins
132552,Wheaties Mini Posters,Unknown,Unknown,Unknown,Wheaties Mini Posters,getcardbase,unknown unknown unknown wheaties mini posters,Unknown Unknown Unknown Wheaties Mini Posters
126231,Topps X Gary Vee,Baseball,Unknown,Topps,X Gary Vee,getcardbase,baseball unknown topps x gary vee,Baseball Unknown Topps X Gary Vee
130971,Collector's Edge President's Reserve,Unknown,Unknown,Unknown,Collector's Edge President's Reserve,getcardbase,unknown unknown unknown collector's edge president's reserve,Unknown Unknown Unknown Collector's Edge President's Reserve
131075,Upper Deck MVP Jumbo All-Stars,Unknown,Unknown,Upper Deck,MVP Jumbo All-Stars,getcardbase,unknown unknown upper deck mvp jumbo all-stars,Unknown Unknown Upper Deck MVP Jumbo All-Stars
